"title","price","savings","rating","reviews-count","score","url","is-sponsored","is-amazon-choice","is-discounted","before-discount","amazon-id","thumbnail","high-res-image","short-description","full-description"
"10 am Camera Decal","",0,4,1,"4.00","https://amazon.in/10-am-Camera-Decal/dp/B0148NGMDS/ref=sr_1_266?keywords=am&qid=1677581789&sr=8-266",false,false,false,"","B0148NGMDS","https://m.media-amazon.com/images/I/61zr-mhD6AL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61zr-mhD6AL.jpg"," About this item  10 am' Showcase ur personality, likes and interests in a stylish way! Laptop skins protect your device from dirt, minor scratches & dullness, increasing its life & re-sale value. Package Content: 1 decal Remove using alcohol rub. › See more product details",""
"Am leather Marena Style (Wallet + Belt) Combo Corporate Gift","",NaN,1,1,"1.00","https://amazon.in/AM-LEATHER-Quality-Crafted-Corporate/dp/B07ZCWRYTV/ref=sr_1_267?keywords=am&qid=1677581789&sr=8-267",false,false,true,"1,999","B07ZCWRYTV","https://m.media-amazon.com/images/I/81jXQXdOzXL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/81jXQXdOzXL.jpg"," About this item  GIFTS FOR MEN - This Festive Season Bring a smile on his face by Gifting him this absolutely Stylish and Sturdy Leather Wallet-Belt Combo Gift Set for Men. It includes a Stylish Men's Leather wallet and a Casual Brown Leather Belt, packed together in this Bright and Brilliant Red ribbon Box, specially keeping the festive season in mind. It is the perfect gifting solution for Men of all age groups on all occasions, like Diwali Gifts, Birthday Gifts, Puja gifts, Dhantera ✿ If you want the perfect GIFT For your love one ,so you have come to the right place.The best choice for men's gifts: men gifts for anniversary. suitable for every man, father, husband, boyfriend, brother, yourself, son, boss, subordinates, etc. It is the best gift choice for Birthday, Anniversary, Father's day, Thanksgiving, Valentine's day and so on. ✿Elegant Men's Gifts:.This AM LEATHER Combo Gift set comes with a wallet and Belt . Made of Exclusive High Quality Genuine Leather, Well Designed By Skilled Handcraft Man, Durable Cloth Lining. This AM LEATHER Gift set Combo with Wallet & Stylish belt. Designed for men and a beautiful gift for men. wallet, card case set for every elegant man. The same color set system design highlights the charm of men, designed for every gentleman. ✨ DESIGNED FOR MEN: Dimensions And weight : (L x W x H):Navy blue Wallet : 11 X 9 X 2 CM ,70 GM BELT (L x W x H) : Free size Navy Blue,Decorated with a AM LEATHER Gift box, it is a good choice for gifts. Customer feedback: we at am leather are working hard to make and present the best product made up of pure leather. We are looking to have good and genuine feedback that might help others "," You have come to the right place! when it comes to best wallet for men All of our leather wallets are made of leather and are stitched with elegance and durability in mind. We have in house production unit with almost all styles of wallets, and even the classical ones are available. Comes with 6 months warranty. Perfect as gift."
"10 am Beatles Decal","",0,0,0,0,"https://amazon.in/10-am-Beatles-Decal/dp/B0148NGIB4/ref=sr_1_268?keywords=am&qid=1677581789&sr=8-268",false,false,false,"","B0148NGIB4","https://m.media-amazon.com/images/I/61EzwNh5okL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61EzwNh5okL.jpg"," About this item  10 am' Showcase ur personality, likes and interests in a stylish way! Laptop skins protect your device from dirt, minor scratches & dullness, increasing its life & re-sale value. Package Content: 1 decal Remove using alcohol rub. › See more product details",""
"10 am Yoga Lady Decal","",0,0,0,0,"https://amazon.in/10-am-Yoga-Lady-Decal/dp/B0148NDZWE/ref=sr_1_269?keywords=am&qid=1677581789&sr=8-269",false,false,false,"","B0148NDZWE","https://m.media-amazon.com/images/I/61tDOdGtpEL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61tDOdGtpEL.jpg"," About this item  10 am' Showcase ur personality, likes and interests in a stylish way! Laptop skins protect your device from dirt, minor scratches & dullness, increasing its life & re-sale value. Package Content: 1 decal Remove using alcohol rub. "," 10 am's decals will give your laptop a whole new avatar and are sure to make your laptop stand out amongst the crowd! Showcase ur personality, likes and interests in a stylish way! Remove using alcohol rub."
"Adult Mask","",0,0,0,0,"https://amazon.in/Blue-Star-Print-Adult-Mask/dp/B095LMSXWP/ref=sr_1_163?keywords=am&qid=1677581397&sr=8-163",false,false,false,"","B095LMSXWP","https://m.media-amazon.com/images/I/41Gw9HoMgfL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/41Gw9HoMgfL.jpg"," About this item  Care Instructions: Washable Fit Type: Adjustable Fit Material: The mask is made of Double cotton layers to avoid the dust particles to enter. Front and Back Cover 100% Cotton Comfort-Fit,& Easy To Use: Superior fit and greater comfort to face. These masks are made from the softest material to avoid rashes or itching Utility: Ideal for protecting you from Dust, Germs, Allergies, Smoke, Pollution, Ash, Pollen. Foldable and easily fit inside pocket when not in use. Ear Loops: Our Mask with stretchy elasticated earloops for closely fitting, easy to wear, and off! Hand Embroided Sequin Work- Ethically sourced and made in India "," DUE TO NATURE OF THE PRODUCT, THIS ITEM IS NOT RETURNABLE. ALL SALES ARE FINAL AND CANNOT BE RETURNED OR EXCHANGED CONTAIN : Pack of 1 MATERIAL: The mask is made of Double cotton layers to avoid the dust particles to enter. Front and Back Cover 100% Cotton COMFORT FIT,& EASY TO USE: Superior fit and greater comfort to face. These masks are made from the softest material to avoid rashes or itching UTILITY: Ideal for protecting you from Dust, Germs, Allergies, Smoke, Pollution, Ash, Pollen. Fold able and easily fit inside pocket when not in use. ADJUSTABLE : Our Mask with stretchy adjustable ear loops for closely fitting, easy to wear, and off! UNISEX CONTENT AND WASH CARE INSTRUCTION 100% Cotton This mask can be reused after having a disinfected wash"
"10 am Birds Lap pad","",0,0,0,0,"https://amazon.in/10-am-Birds-Lap-pad/dp/B0146S7MY8/ref=sr_1_271?keywords=am&qid=1677581789&sr=8-271",false,false,false,"","B0146S7MY8","https://m.media-amazon.com/images/I/61g0YvfnrkL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61g0YvfnrkL.jpg"," About this item  Package Content: 1 lappad Material: Others Weight: 500 gms Size: 43x10x28 cm Care Instructions: A) 10 am's lap pads provide a comfortable cushion to balance your laptops, IPads or other such gadgets. B) They are light and portable for home and on the go. C) Filled with material to ergonomically take the shape of restless knees and tired laps, they also provide a sturdy support to flip a book or for you to jot down your notes. "," If you're into pretty and elegant designs then this lappad is just for you! Filled with material to ergonomically take the shape of restless knees and tired laps, they also provide a sturdy support to flip a book or for you to jot down your notes. Choose from one of our many creative designs and say goodbye to a burning lap!"
"Am leather Hunter Leather Brown Unisex Laptop Bag","",NaN,2.6,4,"10.40","https://amazon.in/AM-LEATHER-Hunter-Leather-Unisex/dp/B07K8NQSC8/ref=sr_1_165?keywords=am&qid=1677581397&sr=8-165",false,false,true,"3,499","B07K8NQSC8","https://m.media-amazon.com/images/I/71bBkprLnQL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71bBkprLnQL.jpg"," VARIOUS POCKETS - Excluding the main storage compartment, featured on the messenger bag 1 front and 1 back long zipper pocket ,In main compartment 1 Small ZIP Exterior Pocket & ONE Laptop Compartment for significant articles such as wallets and identification documents, The Compartment Has Dedicated Space For I Pad,Tablet ,notebook ,laptop, charger, phone, battery bank, pen, diary, visiting cards Phone & Other Small Accessories ✅ STYLISH BAG: Start Your Journey Now for everyday use like leather laptop bag, messenger bag ,Shoulder Bag school bag ,travel bag,cabin bag, business bag , courier bag, backpack , office bag ,for work and other intended . Suitable For Your School, Office, College, University, Meeting, And Business For Everyday Use. It Also Makes Ideal for Professionals/Office going Men & Women own use as well as gifting. It Is Also Most Important To Use Good Quality Metal Fittings And Reinforcement Materials. ✅ WEARABILITY: The messenger bag features a wide shoulder strap that eliminates shoulder fatigue. Shoulder strap can be adjusted from ', The shoulder strap can be easily removed when not required, and effortlessly adjusted to preferred lengths. The bag can be carried by the handle, worn on shoulders, and positioned across body. .★★★ Product Dimensions, weight (L x W x H): 35 cm x 06 cm x 27 cm ,980 gm , image may appear bigger or smaller color variation between actual product and image on screen due to photography effect To analyse the size accurately, kindly read the dimension and check with any scale available to you before placing order ★★ CUSTOMER FEEDBACK: We at AM Leather are working hard to make and present the best product made up of Pure Leather. We are looking to have good and genuine feedback that might help others › See more product details",""
"10 am Coffee Lap pad","",0,0,0,0,"https://amazon.in/10-am-Coffee-Lap-pad/dp/B0146S7HMK/ref=sr_1_273?keywords=am&qid=1677581789&sr=8-273",false,false,false,"","B0146S7HMK","https://m.media-amazon.com/images/I/71tFGaPGUBL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71tFGaPGUBL.jpg"," About this item  Package Content: 1 lappad Material: Others Weight: 500 gms Size: 43x10x28 cm Care Instructions: A) 10 am's lap pads provide a comfortable cushion to balance your laptops, IPads or other such gadgets. B) They are light and portable for home and on the go. C) Filled with material to ergonomically take the shape of restless knees and tired laps, they also provide a sturdy support to flip a book or for you to jot down your notes. "," Coffee addicts - this lap pad is for you! Did you know coffee was originally eaten? African tribes mixed coffee berries with fat to form edible energy balls! Luckily we evolved and can now drink what we call a regular cuppa coffee! Filled with material to ergonomically take the shape of restless knees and tired laps, they also provide a sturdy support to flip a book or for you to jot down your notes. Choose from one of our many creative designs and say goodbye to a burning lap!"
"AM Lever Back Earrings Jewellery Silver findings 15mm, Pack of 10 Pieces","",250,1,4,"4.00","https://amazon.in/Lever-earrings-jewellery-silver-findings/dp/B01N5XWD8F/ref=sr_1_274?keywords=am&qid=1677581789&sr=8-274",false,false,true,"250","B01N5XWD8F","https://m.media-amazon.com/images/I/31S+mLayS8L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/31S+mLayS8L.jpg"," About this item  Lever back earrings jewellery findings 15mm Color: Silver pack of 10 pcs "," Lever back earrings jewellery findings 15mm, pack of 10 pcs"
"Siskiyou NCAA Unisex Embossed Leather Tri-fold Wallet","",NaN,4,14,"56.00","https://amazon.in/Siskiyou-Aggies-Embossed-Tri-fold-Leather/dp/B071GDLQLQ/ref=sr_1_275?keywords=am&qid=1677581789&sr=8-275",false,false,true,"9,239","B071GDLQLQ","https://m.media-amazon.com/images/I/91sm4p8+H0L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/91sm4p8+H0L.jpg"," About this item  Officially licensed college product Features; lots of credit card slots, window ID slot, removable plastic sleeves, large billfold pockets Superior quality makes this wallet a must have men's Fashion accessory Genuine fine grain leather and expert craftmanship Deeply Embossed Texas a & M Aggies logo on the front of the wallet for the proud fan ",""
"10 am Teachers Canvas","",0,0,0,0,"https://amazon.in/10-am-Teachers-Canvas/dp/B0146B9OJ6/ref=sr_1_276?keywords=am&qid=1677581789&sr=8-276",false,false,false,"","B0146B9OJ6","https://m.media-amazon.com/images/I/61yp7GxH95L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61yp7GxH95L.jpg"," About this item  1 ready to hang mounted canvas Material : canvas, wood Weight: 200 gms Colour: Multi Size: 10x0.5x10 "," Here's something for those who mould and enrich the lives of others through selfless dedication and love. 10 am's bright and vibrant ready to hang mounted canvases are sure to turn an empty wall into a space of art. These glossy canvases will enhance and colourise any niche in which they are placed."
"Crazyify Am I Dreaming? Printed Eye Mask/Sleep Mask for Relaxing/Meditation/Sleep/Travel For Women/Men/Girls/Kids (7.4 * 4...","",599,0,0,0,"https://amazon.in/Crazyify-Dreaming-Relaxing-Meditation-Comfortable/dp/B09WDP12R7/ref=sr_1_168?keywords=am&qid=1677581397&sr=8-168",false,false,true,"599","B09WDP12R7","https://m.media-amazon.com/images/I/51nG+7tKWXL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/51nG+7tKWXL.jpg"," About this item  The headband is simple to adjust. Flexible and long-lasting to comfortably around your head This eye mask is ideal for use when traveling. It provides you with the ideal relaxing opportunity for recharging. This eye mask is also attractive. A useful eye mask for reducing weariness, improving sleep quality, and providing you with more energy to work and study. High-quality material that will improve your sleep by relaxing you and your eyes so you can have a good night's sleep. Size of the eye mask is (7.4 * 4 Inches) It is easy to wear and can also be customised. "," We present to you an excellent sleep mask made of high-quality materials from our brand Crazyify. Premium quality material is used on both sides of the product. The super-soft material makes you feel more relaxed with the best print on the outside. The deepest eye contour of the eye mask never comes close to touching your eyelids or eye makeup, allowing you to blink freely. Fabric is ultra-soft, smooth, breathable, cool, relaxing, and comforting to the touch. The mask is incredibly light and comfortable for your eyes, allowing you to get a good night's sleep. The sleeping mask has a soft, painless headband and a comfortable fit. It is top-quality Travel gear from crazily that will make you feel rested and refreshed. It may be adjusted to fit the size and comfort of your head and can this sleep mask can be used by both men & women."
"10 am Vintage Table","",0,0,0,0,"https://amazon.in/10-am-Vintage-Table/dp/B0142NL4ZK/ref=sr_1_278?keywords=am&qid=1677581789&sr=8-278",false,false,false,"","B0142NL4ZK","https://m.media-amazon.com/images/I/61PYWyWE2NL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61PYWyWE2NL.jpg"," About this item  Material : Wood + glass Colour: Multi Care Instructions : A) Finished with glass and beautifully polished. B)this table is easy to wipe . C) Folds flat completely when not in use thus making it very easy to store. Package Content : 1 table Weight: 3 kg "," Want to work from ur bed? Want your morning tea or late night meal in bed? Does your child need a sturdy support while reading or colouring? Want to browse on your laptop while in bed? 10 am's thoughtfully crafted bed tables will allow you to do all this and much more! Pick between three adjustable height levels to prop the table up at and make it ideal for your immediate need. Finished with glass and beautifully polished, this table is easy to wipe and folds flat completely when not in use thus making it very easy to store."
"Am leather Brown Nappa Leather Wallet for Men","",NaN,5,1,"5.00","https://amazon.in/LEATHER-Protected-Leather-Compartment-Currency/dp/B092RDF756/ref=sr_1_170?keywords=am&qid=1677581397&sr=8-170",false,false,true,"1,999","B092RDF756","https://m.media-amazon.com/images/I/910KJUo5RUL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/910KJUo5RUL.jpg"," About this item  rfid bi-fold wallet "," ✔100 % GENUINE LEATHER signature style AND PREMIUM LOOK. Slim and Sleek design -fits perfectly into your pocket , Multiple Pockets for for Bills to help you easily organize money and cards and as well as coins too. ★ Design- Ideal For Formal s as well as looks cool with casual too. AM Leather Men's Black Color GENUINE LEATHER WALLET. High Quality Materials and stitching ensure long life. Hand crafted export quality Genuine Leather Wallet. Am Leather Wallet is and Ideal Gift For Everyone with Awesome Packaging. ✔AM leather presents this black men's wallet. The outer material is made of leather and the inner material is made of fabric and This product has manufacturer warranty up to 3 months. ✔HIGH QUALITY MENS LEATHER WALLET AT AN UNBEATABLE PRICE - Purchase a mens leather bifold wallet for an amazing price, that looks great and has a classic look and style ✔100% GENUINE LEATHER - Mens leather bifold wallet is leather on the outside and on the inside with a pebble texture and soft feel that looks great but will also hold up to the elements and your day to day ✔activities. HANDCRAFTED Tough stitching Hand Made by professional artisans a beautifully crafted wallet that will only get better with age. ✔This is a simple, clean, traditional bifold design wallet Designed to Be Compact won't weaken or fray, for a man's wallet that will last for years! This wallet's slim profile fits nicely in your front or back pocket reducing back strain. Includes nine card slots, one bill pocket with Full size Bill section, and ID window (ID window is attached), made with high quality durable leather to meet your daily needs. ✔Gift Box included! AM Leather Men's Black Color GENUINE LEATHER WALLET -Premium and Best Genuine Leather Wallet For Men / Gents - Stylish , Elegant and Durable and Ideal Gift For Men and Every One."
"10 am Gold Table","",0,0,0,0,"https://amazon.in/10-am-Gold-table/dp/B0142NL3WY/ref=sr_1_280?keywords=am&qid=1677581789&sr=8-280",false,false,false,"","B0142NL3WY","https://m.media-amazon.com/images/I/51vvl7+c3BL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/51vvl7+c3BL.jpg"," About this item  Material : Wood + glass Colour: Gold Care Instructions : A) Finished with glass and beautifully polished. B)this table is easy to wipe . C) Folds flat completely when not in use thus making it very easy to store. Package Content : 1 table Weight: 3 kg "," Want to work from ur bed? Want your morning tea or late night meal in bed? Does your child need a sturdy support while reading or colouring? Want to browse on your laptop while in bed? 10 am's thoughtfully crafted bed tables will allow you to do all this and much more! Pick between three adjustable height levels to prop the table up at and make it ideal for your immediate need. Finished with glass and beautifully polished, this table is easy to wipe and folds flat completely when not in use thus making it very easy to store."
"NCAA Unisex Collegiate Wallet","",NaN,4,113,"452.00","https://amazon.in/NCAA-Alabama-Bulldogs-Players-Wallet/dp/B01KG9D5B0/ref=sr_1_172?keywords=am&qid=1677581397&sr=8-172",false,false,true,"7,109","B01KG9D5B0","https://m.media-amazon.com/images/I/61hQCo0bz3L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61hQCo0bz3L.jpg"," About this item  Genuine leather wallet College team logo on the exterior Exterior ID slot with 4 interior card slots Swing bar Clip holds your Bills securely Officially licensed by the NCAA "," Show your college spirit with Links Walker leather collegiate wallet. Each wallet features contrast stitching and genuine leather giving it a soft velvet feel with your favorite college teams logo prominently displayed on the exterior of the wallet. Featuring an exterior ID Slot, 4 interior card slots and a swing bar bill clip this wallet will securely hold your cash and cards. The player's wallet is a golf accessory you don't want to miss! player's wallet measures: 4-5/8"" x 3"" x 3/8"" material: genuine leather. Officially licensed by the NCAA."
"10 am Superheroes Table","",0,0,0,0,"https://amazon.in/10-am-Superheroes-table/dp/B0142NKHJE/ref=sr_1_282?keywords=am&qid=1677581789&sr=8-282",false,false,false,"","B0142NKHJE","https://m.media-amazon.com/images/I/6185VQWUXGL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/6185VQWUXGL.jpg"," About this item  Material : Wood + glass Colour: Multi Care Instructions : A) Finished with glass and beautifully polished. B)this table is easy to wipe . C) Folds flat completely when not in use thus making it very easy to store. Package Content : 1 table Weight: 3 kg "," Want to work from ur bed? Want your morning tea or late night meal in bed? Does your child need a sturdy support while reading or colouring? Want to browse on your laptop while in bed? 10 am's thoughtfully crafted bed tables will allow you to do all this and much more! Pick between three adjustable height levels to prop the table up at and make it ideal for your immediate need. Finished with glass and beautifully polished, this table is easy to wipe and folds flat completely when not in use thus making it very easy to store."
"Am leather RFID Safe Slim Black Unisex Credit Card Case","",NaN,0,0,0,"https://amazon.in/Leather-RFID-Black-Unisex-Credit/dp/B097YHQ14R/ref=sr_1_174?keywords=am&qid=1677581397&sr=8-174",false,false,true,"1,499","B097YHQ14R","https://m.media-amazon.com/images/I/81ygqOYf5+L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/81ygqOYf5+L.jpg"," About this item  👉Am Leather Presents this Rectangle Unisex RFID SAVE Card Holder Case For Credit Card, Photo Id Card, Business Card And Any Other Cards.Leather Card Holder Can Easily Hold 6 Credit/ Debit Cards /Id Cards Business/visiting /Name Card depending upon card thickness. 👉👉Pocket Size Leather Card Case Easily Fit in to your Wallet, Purse ,Hand bag as a travelling wallet or for shopping purse. It Has 10 interior card slots , small and lightweight , No Space for Coins, Dimentation : 10.5 x1 x 8 cm (L x W x H), 25 gm,. 【Gifting Happiness】: Great for Personal Use as well as for Gift to your Friends, Family, Employees. PROTECT YOUR CARDS: This credit card holder use RFID Blocking Technology to keep your cards are safe from identity thieves who are walking around attempting to scan your information from your cards. 【Satisfaction Guarantee】 We are so confident in the quality of our product that we offer a 6 month satisfaction guarantee! If you’re not happy or aren’t satisfied for any reason, please contact us at any time. We at AM Leather are working hard ,looking to have good and genuine feedback that might help others. "," ✔AM leather presents this BLACK credit card case. The outer material is made of leather and the inner material is made of LEATHER and the dimensions (L x W x H) of this product are 10 cm x 1 cm x 8 cm. This product has manufacturer warranty up to 3 months. ✔ULTRA SLIM TWO FRONT POCKET WALLET. The leather card holder is designed to be slim and feels amazingly soft. Sturdy enough to last a long time, its super slim figure makes it easy to slide into your front pocket. It is super thin, fits perfect in your pocket and can hold at least 6 cards and some folded cash comfortably. ✔ MADE FROM GENUINE PREMIUM LEATHER. This super thin card sleeve is made from premium genuine leather, durable and stylish. Comfortable to use. Great slim card sleeve wallet for carrying your most frequently used cards and some bills ✔ TWO TYPES OF CARD CASE WALLETS FOR YOUR CHOICE. One type is with an where you can put your IDs or driver license, featuring 6 card slotS. Both types are with a middle compartment where you can put notes, receipts or some folded cash ✔ MINIMALIST WALLET DESIGNED FOR PRATICALITY. The slim front pocket wallet is light in weight perfect for a night out tucked away almost invisibly in your pocket and it won't look like that you are bring a brick when you are bringing all the necessary. Professional for business cards or a small wallet which carry the cards you often use. ✔ . It is just the card case wallet you will need in your daily life without being that fancy, no matter you are a elegant lady or a gentleman, you will find the right color to fit your style. Whether you wear jeans, shorts, or slacks, it fits perfectly in front or back pocket without being noticed. Ideal gift for your family members and friends."
"10 am Pink Roses Table","",0,0,0,0,"https://amazon.in/10-am-Pink-Roses-table/dp/B0142NK5VE/ref=sr_1_284?keywords=am&qid=1677581789&sr=8-284",false,false,false,"","B0142NK5VE","https://m.media-amazon.com/images/I/61wb2a4s8WL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61wb2a4s8WL.jpg"," About this item  Material : Wood + glass Colour: Pink Care Instructions : A) Finished with glass and beautifully polished. B)this table is easy to wipe . C) Folds flat completely when not in use thus making it very easy to store. Package Content : 1 table Weight: 3 kg "," Want to work from ur bed? Want your morning tea or late night meal in bed? Does your child need a sturdy support while reading or colouring? Want to browse on your laptop while in bed? 10 am's thoughtfully crafted bed tables will allow you to do all this and much more! Pick between three adjustable height levels to prop the table up at and make it ideal for your immediate need. Finished with glass and beautifully polished, this table is easy to wipe and folds flat completely when not in use thus making it very easy to store."
"Red Women's Wallet (Black, AM-LWT-171018B)","",NaN,0,0,0,"https://amazon.in/Red-Womens-Wallet-Black-AM-LWT-171018B/dp/B07KCFTZV3/ref=sr_1_176?keywords=am&qid=1677581397&sr=8-176",false,false,true,"2,950","B07KCFTZV3","https://m.media-amazon.com/images/I/810NJTbvU8L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/810NJTbvU8L.jpg"," About this item  Closure: Clasp Outer Material: Leather, Inner Material: Linen Color: Black Dimension (L x W x H): 9.5 cm x 1.5 cm x 4.5 cm Closure Type: Clasp Occasion: Casual "," This product is made from leather on the outside and linen on the inside and is finished in an attractive black color. It features 5 storage compartments, clasp closure, full grain leather and is targeted towards women. Furthermore, it is recommended to be kept away from extreme heat, fire and corrosive liquids to avoid any form of damage."
"10 am Mumbai Table","",0,0,0,0,"https://amazon.in/10-am-Mumbai-table/dp/B0142NJYFM/ref=sr_1_286?keywords=am&qid=1677581789&sr=8-286",false,false,false,"","B0142NJYFM","https://m.media-amazon.com/images/I/61mdiK6rr3L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61mdiK6rr3L.jpg"," About this item  Material : Wood + glass Colour: Multi Care Instructions : A) Finished with glass and beautifully polished. B)this table is easy to wipe . C) Folds flat completely when not in use thus making it very easy to store. Package Content : 1 table Weight: 3 kg "," Want to work from ur bed? Want your morning tea or late night meal in bed? Does your child need a sturdy support while reading or colouring? Want to browse on your laptop while in bed? 10 am's thoughtfully crafted bed tables will allow you to do all this and much more! Pick between three adjustable height levels to prop the table up at and make it ideal for your immediate need. Finished with glass and beautifully polished, this table is easy to wipe and folds flat completely when not in use thus making it very easy to store."
"10 am Cassette Clock - Acrylic (180 grms)","",0,0,0,0,"https://amazon.in/10-Cassette-Clock-Acrylic-grms/dp/B013I28LNE/ref=sr_1_288?keywords=am&qid=1677581789&sr=8-288",false,false,false,"","B013I28LNE","https://m.media-amazon.com/images/I/61uPSjZoFrL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61uPSjZoFrL.jpg"," About this item  Time is the most valuable commodity in everyones life today. 10 am's attractive clocks will help you keep track of time in a fun and stylish way. Designed to perfection, our wall clocks have a distinctive appeal. Material: Acrylic Battery Required : Yes Package Contents: 1 Wall clock Colour: Multi "," Colourful, vibrant and retro. No, we're not talking about the rainbow. Come check out our audio cassette inspired clock. If you like things lively, this one is for your wall!"
"AM Multi Purpose Storage Box for Small Stuff Storage/Jewels and Many More","",999,0,0,0,"https://amazon.in/AM-Multi-Purpose-Storage-Jewels/dp/B07WJRNGRM/ref=sr_1_185?keywords=am&qid=1677581397&sr=8-185",false,false,true,"999","B07WJRNGRM","https://m.media-amazon.com/images/I/41BkB9O8fZL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/41BkB9O8fZL.jpg"," Multi Purpose Jewellery Box Sets Usage: To Store Jewellery Like Pendant, Earring, Etc And Also to Store Small Stuffs Etc Light Weight. It is easy to carry. Package Content: Storage Box "," This Plastic Storage Box has multipurpose uses. Store jewelry, safety pins, rings, bracelets, needles, stitching equipment, buttons, clips, screws and other accessories in this Storage Box. The plastic dividers can be removed or added according to your storage needs. Product Features:- Multipurpose Storage Box Divided Into 36 Grid Cells for Convenience and Easy Taking."
"Baachka Eco-Friendly Cotton Canvas Tote Bags for Multipurpose uses for Women's & Girls.","",599,3.7,13,"48.10","https://amazon.in/Baachka-Eco-Friendly-Cotton-Canvas-Multipurpose/dp/B0BRXY4FP5/ref=sr_1_186?keywords=am&qid=1677581397&sr=8-186",false,false,true,"599","B0BRXY4FP5","https://m.media-amazon.com/images/I/41ONnuoV54L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/41ONnuoV54L.jpg"," Care Instructions: Hand Wash Only Measuring 16 inch x 14 inch, this printed large tote bag for women & teen girls is made of canvas cotton fabric which makes it eco-friendly & long lasting and durable. These versatile canvas bags are literally everywhere bags that can be used as a beach tote, nurse bags and totes for work, grocery shopping bags, teacher bag, work bags for women or bulk gifts. These reusable tote bags are easy to maintain as they are machine washable. So use it as your daily travel tote, beach bag, baby bags or knitting bag without worrying about about it getting dirty! (1 wash shall be dry cleaned) The Prints on the cotton canvas tote bags are done through screen printing so that the prints & its colours do not wash away.Special contrasting black handle given. Made in India. Package Includes : 1 Printed Tote Bag "," Pooja Kraft brings a beaultiful tote bag for all. This Cotton Canvas Tote bag is a multipurpose & eco-friendly bag .This type of cloth bag can also be used by college going girls as its fashionable & its big enough to carry stationery as well as books.This bag has an capacity of approx 15 Kgs.This bag is easy to carry as its a shoulder bag & its washable too.The bag is soft,yet sturdy.Go shopping and flaunt that you got your own bag! Baachka's large tote bags are perfect for your weekly shopping runs. You can fit in your clothes, shoes a jacket and still have place for more.You'll find the Baachka's large tote bags a perfect companion to just about anything. You can take it to work, school, library visits,sleepovers or for weekend trups. The use is limited just by your imagination! We have many variety of prints."
"Am Shiny Silk Thread Black Wrapped Wooden Beads for Jewellery Making- Pack of 20","",300,2.4,2,"4.80","https://amazon.in/thread-wrapped-wooden-jewellery-making/dp/B06XJHRKWG/ref=sr_1_187?keywords=am&qid=1677581397&sr=8-187",false,false,true,"300","B06XJHRKWG","https://m.media-amazon.com/images/I/511ja0gnd3L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/511ja0gnd3L.jpg"," About this item  Material: Silk; Finish: Sealed Color: Black Product Dimensions: (L x W x H): 1 cm x 1 cm x 1 cm Number of Items: 20; List of Included Items: Set of 20 Wrapped Bead Super shiny neatly wrapped silk thread wrapped beads for making popular silk thread jewellery "," Super shiny silk thread wrapped beads for silk thread jewellery making."
